library_id,name,street,city,state,zip,latitude,longitude,full_address
13013038654,Mountain View Public and School Library,18-1235 Volcano Highway,Mountain View,HI,96771,19.554380,-155.102766,"18-1235 Volcano Highway, Mountain View, HI, 96771"
367084336,Anamosa Public Library,600 East 1st Street,Anamosa,IA,52205,42.107137,-91.279006,"600 East 1st Street, Anamosa, IA, 52205"
6892912472,Ankeny Kirkendall Public Library,1250 Southwest District Drive,Ankeny,IA,50023,41.714302,-93.616447,"1250 Southwest District Drive, Ankeny, IA, 50023"
367083548,Audubon Public Library,401 North Park Place,Audubon,IA,50025,41.721567,-94.931356,"401 North Park Place, Audubon, IA, 50025"
367084314,Bellevue Public Library,106 North 3rd Street,Bellevue,IA,52031,42.258718,-90.425908,"106 North 3rd Street, Bellevue, IA, 52031"
367084019,Ericson Public Library,702 Greene Street,Boone,IA,50036,42.063038,-93.883005,"702 Greene Street, Boone, IA, 50036"
367083705,Carlisle Public Library,135 School Street,Carlisle,IA,50047,41.498785,-93.487512,"135 School Street, Carlisle, IA, 50047"
878257684,Ladd Library,3750 Williams Boulevard Southwest,Cedar Rapids,IA,52404,41.955611,-91.723175,"3750 Williams Boulevard Southwest, Cedar Rapids, IA, 52404"
367083660,Chariton Free Public Library,803 Braden Avenue,Chariton,IA,50049,41.015788,-93.305612,"803 Braden Avenue, Chariton, IA, 50049"
367083155,Cherokee Public Library,215 South 2nd Street,Cherokee,IA,,42.748606,-95.551765,"215 South 2nd Street, Cherokee, IA"
8026770582,Clarksville Public Library,103 West Greene Street,Clarksville,IA,50619,42.783590,-92.668717,"103 West Greene Street, Clarksville, IA, 50619"
367084326,Frances Banta Waggoner Library,917 5th Avenue,DeWitt,IA,52742,41.824970,-90.537855,"917 5th Avenue, DeWitt, IA, 52742"
367083896,Delhi Public Library,311 Franklin Street,Delhi,IA,52223,42.429470,-91.331776,"311 Franklin Street, Delhi, IA, 52223"
367084013,Dexter Library,724 Marshall Street,Dexter,IA,50070,41.516839,-94.228400,"724 Marshall Street, Dexter, IA, 50070"
367083612,Dike Public Library,133 East Elder Street,Dike,IA,50624,42.463916,-92.628268,"133 East Elder Street, Dike, IA, 50624"
367083522,Dunlap Public Library,102 South 10th Street,Dunlap,IA,51529,41.853789,-95.595841,"102 South 10th Street, Dunlap, IA, 51529"
367084364,Durant City Library,402 6th Street,Durant,IA,52747,41.602469,-90.913579,"402 6th Street, Durant, IA, 52747"
367083401,Eagle Grove Memorial Library,101 South Cadwell Avenue,Eagle Grove,IA,50533,42.663802,-93.907805,"101 South Cadwell Avenue, Eagle Grove, IA, 50533"
367083258,Elkader Public Library,130 North Main Street,Elkader,IA,52043,42.854993,-91.404635,"130 North Main Street, Elkader, IA, 52043"
367083329,Fontanelle Library,303 Washington Street,Fontanelle,IA,50846,41.289381,-94.563689,"303 Washington Street, Fontanelle, IA, 50846"
4722863222,George Public Library,119 South Main Street,George,IA,51237,43.343009,-96.002094,"119 South Main Street, George, IA, 51237"
367082798,Graettinger Public Library,,Graettinger,IA,,43.238016,-94.751649,"Graettinger, IA"
367083700,Greenfield Library,202 South 1st Street,Greenfield,IA,50849,41.303877,-94.461354,"202 South 1st Street, Greenfield, IA, 50849"
367083298,Hamburg Public Library,,Hamburg,IA,51640,40.606301,-95.657446,"Hamburg, IA, 51640"
367083507,Harlan Community Library,718 Court Street,Harlan,IA,51537,41.657964,-95.319776,"718 Court Street, Harlan, IA, 51537"
367083126,Hartley Public Library,91 1st Street Southeast,Hartley,IA,51346,43.179695,-95.475840,"91 1st Street Southeast, Hartley, IA, 51346"
367084283,Hudson Public Library,401 5th Street,Hudson,IA,50643,42.406753,-92.455841,"401 5th Street, Hudson, IA, 50643"
367083901,Jefferson Public Library,200 West Lincolnway Street,Jefferson,IA,50129,42.015422,-94.376426,"200 West Lincolnway Street, Jefferson, IA, 50129"
367083212,Meehan Memorial Lansing Public Library,515 Main Street,Lansing,IA,:52151-7711,43.361629,-91.220906,"515 Main Street, Lansing, IA, :52151-7711"
367083060,Larchwood Public Library,1020 Broadway Street,Larchwood,IA,51241,43.454186,-96.433885,"1020 Broadway Street, Larchwood, IA, 51241"
367083157,Le Mars Public Library,46 1st Avenue Southeast,Le Mars,IA,51031,42.791379,-96.167522,"46 1st Avenue Southeast, Le Mars, IA, 51031"
367083339,Lenox Public Library,101 North Main Street,Lenox,IA,50851,40.881682,-94.558787,"101 North Main Street, Lenox, IA, 50851"
367082784,Lu Verne Public Library,113 Dewitt Street,Lu Verne,IA,50560,42.909664,-94.084217,"113 Dewitt Street, Lu Verne, IA, 50560"
9482500690,Manson Public Library,1015 13th Street,Manson,IA,50563,42.529444,-94.532692,"1015 13th Street, Manson, IA, 50563"
367082786,Milford Memorial Library,1009 9th Street,Milford,IA,51351,43.323735,-95.151100,"1009 9th Street, Milford, IA, 51351"
367084352,Monticello Public Library,205 East Grand Street,Monticello,IA,,42.237877,-91.187645,"205 East Grand Street, Monticello, IA"
367083679,Moravia Public Library,100 East Chariton Street,Moravia,IA,52571,40.890625,-92.813867,"100 East Chariton Street, Moravia, IA, 52571"
367084233,Morley Library,,Morley,IA,,42.005921,-91.243956,"Morley, IA"
367083916,Woodbury County Library,825 Main Street,Moville,IA,51039,42.489959,-96.058238,"825 Main Street, Moville, IA, 51039"
367083783,Nevada Public Library,631 K Avenue,Nevada,IA,50201,42.021932,-93.451323,"631 K Avenue, Nevada, IA, 50201"
367083471,New Hampton Public Library,20 West Spring Street,New Hampton,IA,50659,43.058030,-92.316288,"20 West Spring Street, New Hampton, IA, 50659"
367083532,Onawa Public Library,707 Iowa Avenue,Onawa,IA,51040,42.026261,-96.093554,"707 Iowa Avenue, Onawa, IA, 51040"
367083656,Oskaloosa Public Library,301 South Market Street,Oskaloosa,IA,52577,41.293221,-92.645627,"301 South Market Street, Oskaloosa, IA, 52577"
367085003,Ossian Library,123 West Main Street,Ossian,IA,52161,43.145879,-91.766372,"123 West Main Street, Ossian, IA, 52161"
9482521475,Palmer Public Library,520 Hansen Avenue,Palmer,IA,50571,42.630954,-94.600874,"520 Hansen Avenue, Palmer, IA, 50571"
367083781,Prairie City Public Library,100 South Marshall Street,Prairie City,IA,50228,41.598311,-93.234876,"100 South Marshall Street, Prairie City, IA, 50228"
367083121,Primghar Public Library,320 1st Street Northeast,Primghar,IA,51245,43.087443,-95.625169,"320 1st Street Northeast, Primghar, IA, 51245"
5644439212,Quimby City Library,120 North Main Street,Quimby,IA,51049,42.630226,-95.641717,"120 North Main Street, Quimby, IA, 51049"
367083065,Rock Rapids Public Library,102 South Greene Street,Rock Rapids,IA,51246,43.431595,-96.170679,"102 South Greene Street, Rock Rapids, IA, 51246"
11501065527,Ruthven Public Library,1301 Gowrie Street,Ruthven,IA,51358,43.129424,-94.899162,"1301 Gowrie Street, Ruthven, IA, 51358"
644382776,Saint Charles Public Library,210 North Cross Street,Saint Charles,IA,50240,41.290122,-93.806237,"210 North Cross Street, Saint Charles, IA, 50240"
367083482,Schaller Library,103 South Main Street,Schaller,IA,51053,42.500184,-95.293211,"103 South Main Street, Schaller, IA, 51053"
367083202,Sibley Public Library,406 9th Street,Sibley,IA,51249,43.399414,-95.748627,"406 9th Street, Sibley, IA, 51249"
13576160220,South English Public Library,407 Ives Street,South English,IA,52335-8703,41.452177,-92.088034,"407 Ives Street, South English, IA, 52335-8703"
367083776,Bertha Bartlett Public Library (Story City Library),503 Broad Street,Story City,IA,50248,42.187333,-93.597322,"503 Broad Street, Story City, IA, 50248"
10879674009,Strawberry Point Public Library,401 Commercial Street,Strawberry Point,IA,52076,42.679713,-91.535969,"401 Commercial Street, Strawberry Point, IA, 52076"
367082782,Titonka Public Library,136 Main Street North,Titonka,IA,50480,43.236308,-94.041056,"136 Main Street North, Titonka, IA, 50480"
367083483,Wall Lake Library,116 Main Street,Wall Lake,IA,51466,42.270817,-95.092491,"116 Main Street, Wall Lake, IA, 51466"
6590179825,Yohe Library,1500 West Agency Road,West Burlington,IA,52655,40.814645,-91.171821,"1500 West Agency Road, West Burlington, IA, 52655"
5577608889,Snake River Community Library,924 ID 39,Blackfoot,ID,83221,43.199017,-112.480096,"924 ID 39, Blackfoot, ID, 83221"
8343020811,Ada Community Library Hidden Springs Branch,5868 West Hidden Springs Drive,Boise,ID,,43.725573,-116.262393,"5868 West Hidden Springs Drive, Boise, ID"
8331644225,Ada Community Library Lake Hazel Branch,10489 West Lake Hazel Road,Boise,ID,83709,43.545198,-116.312488,"10489 West Lake Hazel Road, Boise, ID, 83709"
9504412458,Meridian Library,1268 West Orchard Park Drive,Meridian,ID,83646,43.660588,-116.408149,"1268 West Orchard Park Drive, Meridian, ID, 83646"
2206215318,East Bonner County Library District - Sandpoint Branch,1407 Cedar Street,Sandpoint,ID,83864,48.275433,-116.568588,"1407 Cedar Street, Sandpoint, ID, 83864"
2922655511,St Anthony Public Library,420 North Bridge Street,St. Anthony,ID,83445,43.970693,-111.681757,"420 North Bridge Street, St. Anthony, ID, 83445"
2324926664,Valley of the Tetons Library,56 North Main Street,Victor,ID,83455,43.603786,-111.110951,"56 North Main Street, Victor, ID, 83455"
9382350283,Hayner Public Library,132 Alton Square,Alton,IL,62002,38.924575,-90.174947,"132 Alton Square, Alton, IL, 62002"
12869565905,Atkinson Public Library,109 South State Street,Atkinson,IL,61235,41.414961,-90.016549,"109 South State Street, Atkinson, IL, 61235"
5350040246,Bedford Park Public Library,7816 65th Place,Bedford Park,IL,60638,41.773130,-87.816304,"7816 65th Place, Bedford Park, IL, 60638"
6779562800,Belleville Public LIbrary West Branch,3414 West Main Street,Belleville,IL,62226,38.532534,-90.015655,"3414 West Main Street, Belleville, IL, 62226"
12879707419,Brighton Memorial Library District,110 North Main Street,Brighton,IL,62012,39.039504,-90.141356,"110 North Main Street, Brighton, IL, 62012"
12879749697,Tri City Public Library District,600 South Main Street,Buffalo,IL,62515,39.847175,-89.405535,"600 South Main Street, Buffalo, IL, 62515"
5425500723,Susan Dick Public Library,510 North Broad Street,Carlinville,IL,62626,39.285850,-89.882707,"510 North Broad Street, Carlinville, IL, 62626"
12849695959,Southern Illinois Talking Book Center,607 South Greenbriar Road,Carterville,IL,62918,37.749974,-89.096625,"607 South Greenbriar Road, Carterville, IL, 62918"
3909492793,Altgeld Branch Library,955 East 131st Street,Chicago,IL,60827,41.656931,-87.598148,"955 East 131st Street, Chicago, IL, 60827"
4426124953,Back of the Yards Branch Library,2111 West 47th Street,Chicago,IL,60609,41.807838,-87.677331,"2111 West 47th Street, Chicago, IL, 60609"
13370941465,Chicago Bee Branch Library,3647 South State Street,Chicago,IL,60653,41.827976,-87.626220,"3647 South State Street, Chicago, IL, 60653"
9642774561,Chicago Public Library - Lincoln Park Branch,1150 West Fullerton Avenue,Chicago,IL,60614,41.925471,-87.658059,"1150 West Fullerton Avenue, Chicago, IL, 60614"
2297543240,Columbia College Chicago Library,624 South Michigan Avenue,Chicago,IL,60605,41.873582,-87.624505,"624 South Michigan Avenue, Chicago, IL, 60605"
10247370457,Eckhart Library,1118 East 58th Street,Chicago,IL,60637,41.790243,-87.598670,"1118 East 58th Street, Chicago, IL, 60637"
3274266295,Galewood-Mont Clare Branch Library,6871 West Belden Avenue,Chicago,IL,60707,41.920805,-87.796980,"6871 West Belden Avenue, Chicago, IL, 60707"
9930256359,Gerber/Hart Library and Archives,6500 North Clark Street,Chicago,IL,60626,42.000039,-87.671478,"6500 North Clark Street, Chicago, IL, 60626"
6480010449,Independence Branch Library,4024 North Elston Avenue,Chicago,IL,60618,41.954205,-87.720259,"4024 North Elston Avenue, Chicago, IL, 60618"
6364994884,North Pulaski Branch Library,4300 West North Avenue,Chicago,IL,60639,41.910083,-87.733867,"4300 West North Avenue, Chicago, IL, 60639"
10247370474,Special Collections Research Center,1100 East 57th Street,Chicago,IL,60637,41.791975,-87.600062,"1100 East 57th Street, Chicago, IL, 60637"
10247370460,The Social Work Library,969 East 60th Street,Chicago,IL,60637,41.785593,-87.601987,"969 East 60th Street, Chicago, IL, 60637"
12879742811,Cissna Park Community Library,511 North 2nd Street,Cissna Park,IL,60924,40.571025,-87.892482,"511 North 2nd Street, Cissna Park, IL, 60924"
12879749497,Central Citizen's Library District,1134 East 3100 North Road,Clifton,IL,60927,40.959175,-87.917391,"1134 East 3100 North Road, Clifton, IL, 60927"
11754337991,Creston-Dement Public Library District,105 South Main Street,Creston,IL,60113,41.930667,-88.964951,"105 South Main Street, Creston, IL, 60113"
12872050496,Cutler Public Library,409 County Highway 5,Cutler,IL,62238,38.029702,-89.565795,"409 County Highway 5, Cutler, IL, 62238"
12874042698,Du Quoin Public Library,28 South Washington Street,Du Quoin,IL,62832,38.010362,-89.235998,"28 South Washington Street, Du Quoin, IL, 62832"
12877997351,Earlville Public Library,205 West Winthrop Street,Earlville,IL,60518,41.589032,-88.922937,"205 West Winthrop Street, Earlville, IL, 60518"
6568971445,Fondulac District Library,400 Richland Street,East Peoria,IL,61611,40.670679,-89.585828,"400 Richland Street, East Peoria, IL, 61611"
368068263,Benjamin P Browne Library,1151 North State Street,Elgin,IL,60123,42.061747,-88.291281,"1151 North State Street, Elgin, IL, 60123"
10285735123,Math Library,2033 Sheridan Road,Evanston,IL,60208,42.054900,-87.676432,"2033 Sheridan Road, Evanston, IL, 60208"
8201469300,Robert Crown Branch Library,1801 Main Street,Evanston,IL,60202,42.034392,-87.698258,"1801 Main Street, Evanston, IL, 60202"
6148868308,Fairmont City Library Center,4444 Collinsville Road,Fairmont City,IL,62201,38.650482,-90.103995,"4444 Collinsville Road, Fairmont City, IL, 62201"
12876200418,Susie Wesley Memorial Branch Library,104 Central Avenue,Flat Rock,IL,62427,38.900872,-87.674663,"104 Central Avenue, Flat Rock, IL, 62427"
2968468175,Highland Community College Clarence Mitchell Library,2998 West Pearl City Road,Freeport,IL,61032,42.283212,-89.673405,"2998 West Pearl City Road, Freeport, IL, 61032"
9351717656,Illinois Prairie District Public Library Germantown Hills,509 Woodland Knolls Road,Germantown Hills,IL,61548,40.767348,-89.474374,"509 Woodland Knolls Road, Germantown Hills, IL, 61548"
12874125028,Herrick Township Public Library,303 Broadway Street,Herrick,IL,62431,39.223946,-88.984174,"303 Broadway Street, Herrick, IL, 62431"
12876155532,Palatine Library District North Hoffman Branch,3600 Lexington Drive,Hoffman Estates,IL,60192,42.089187,-88.105875,"3600 Lexington Drive, Hoffman Estates, IL, 60192"
12874121480,Homer Community Library,500 East 2nd Street,Homer,IL,61849,40.038189,-87.952121,"500 East 2nd Street, Homer, IL, 61849"
12874130340,Hometown Public Library,4331 Southwest Highway,Hometown,IL,60456,41.728606,-87.729897,"4331 Southwest Highway, Hometown, IL, 60456"
12818283033,Kaneville Public Library,2S101 Harter Road,Kaneville,IL,60144,41.835623,-88.521709,"2S101 Harter Road, Kaneville, IL, 60144"
12874208197,Lanark Public Library,111 South Broad Street,Lanark,IL,61046,42.101583,-89.832584,"111 South Broad Street, Lanark, IL, 61046"
12874281256,Marquette Heights Public Library,715 Lincoln Road,Marquette Heights,IL,61554,40.617033,-89.602412,"715 Lincoln Road, Marquette Heights, IL, 61554"
368067340,Allerton Public Library,4000 North State Street,Monticello,IL,61856,40.026361,-88.571554,"4000 North State Street, Monticello, IL, 61856"
12875843448,Mount Prospect Public Library South Branch,1711 West Algonquin Road,Mount Prospect,IL,60056,42.035558,-87.961381,"1711 West Algonquin Road, Mount Prospect, IL, 60056"
3407107256,Northfield Public Library,1785 Orchard Lane,Northfield,IL,60093,42.100664,-87.770481,"1785 Orchard Lane, Northfield, IL, 60093"
5838526274,Oswego Public Library,32 West Jefferson Street,Oswego,IL,60543,41.685049,-88.350827,"32 West Jefferson Street, Oswego, IL, 60543"
12876160958,Palatine Library District Rand Road Branch,1585 North Rand Road,Palatine,IL,60074,42.137715,-88.019054,"1585 North Rand Road, Palatine, IL, 60074"
12213344247,Paw Paw Public Library,362 Chicago Road,Paw Paw,IL,61353,41.688744,-88.982489,"362 Chicago Road, Paw Paw, IL, 61353"
12879749236,Phoenix Public Library District,15500 8th Avenue,Phoenix,IL,60426,41.607738,-87.626570,"15500 8th Avenue, Phoenix, IL, 60426"
12853225428,Plano Community Library District,15 West North Street,Plano,IL,60545,41.663280,-88.538216,"15 West North Street, Plano, IL, 60545"
13459316149,Fairfield Library,109 East Quincy Street,Pleasant Hill,IL,62366,39.443149,-90.871885,"109 East Quincy Street, Pleasant Hill, IL, 62366"
12641991784,Indian Trails Library District Branch,99 East Palatine Road,Prospect Heights,IL,60070,42.108950,-87.891573,"99 East Palatine Road, Prospect Heights, IL, 60070"
12879735850,Ramsey Library,401 South Superior Street,Ramsey,IL,62080,39.140895,-89.108730,"401 South Superior Street, Ramsey, IL, 62080"
12879758730,Riverton Village Library,1200 Riverton Road,Riverton,IL,62561,39.859484,-89.531529,"1200 Riverton Road, Riverton, IL, 62561"
12346968930,Rock Island Library Watts-Midtown Branch,2715 30th Street,Rock Island,IL,61201,41.482010,-90.556293,"2715 30th Street, Rock Island, IL, 61201"
3736432367,Estelle M. Black Library,3301 North Mulford Road,Rockford,IL,61114,42.306279,-88.993622,"3301 North Mulford Road, Rockford, IL, 61114"
12879751787,Cheney's Grove Township Library,204 South State Street,Saybrook,IL,61770,40.425868,-88.529074,"204 South State Street, Saybrook, IL, 61770"
12877973686,Shawneetown Public Library,320 Lincoln Boulevard East,Shawneetown,IL,62984,37.715504,-88.186259,"320 Lincoln Boulevard East, Shawneetown, IL, 62984"
12879679535,Smithton Public Library District,109 South Main Street,Smithton,IL,62285,38.407951,-89.992360,"109 South Main Street, Smithton, IL, 62285"
9962258618,Lincoln Library,326 South 7th Street,Springfield,IL,62701,39.798591,-89.645877,"326 South 7th Street, Springfield, IL, 62701"
12878201984,Stonington Township Library,500 East North Street,Stonington,IL,62567,39.640082,-89.184291,"500 East North Street, Stonington, IL, 62567"
12321062372,Thornton Public Library,115 East Margaret Street,Thornton,IL,60476,41.567923,-87.611919,"115 East Margaret Street, Thornton, IL, 60476"
8889327695,Mathematics Library,1409 West Green Street,Urbana,IL,61801,40.109497,-88.228386,"1409 West Green Street, Urbana, IL, 61801"
12878160157,Valmeyer Public Library,300 South Cedar Bluff,Valmeyer,IL,62295,38.310014,-90.278209,"300 South Cedar Bluff, Valmeyer, IL, 62295"
12849994144,Evans Public Library,825 West Randolph Street,Vandalia,IL,62471,38.964511,-89.101110,"825 West Randolph Street, Vandalia, IL, 62471"
12878190719,Washington District Branch Library,,Washington,IL,61571,40.692074,-89.481227,"Washington, IL, 61571"
12879681425,Wenona Bond Public Library,208 North Chestnut Street,Wenona,IL,61377,41.052416,-89.050115,"208 North Chestnut Street, Wenona, IL, 61377"
1846048024,Randall Oaks Library,500 Recreation Drive,West Dundee,IL,60118,42.108674,-88.336080,"500 Recreation Drive, West Dundee, IL, 60118"
12879702671,Winchester Public Library,215 North Main Street,White Hall,IL,62092,39.436690,-90.403357,"215 North Main Street, White Hall, IL, 62092"
7881761472,William and Gayle Cook Music Library,200 South Eagleson Avenue,Bloomington,IN,47405,39.164958,-86.517423,"200 South Eagleson Avenue, Bloomington, IN, 47405"
5398540925,Digital Media Lab,23 East Main Street,Carmel,IN,46032,39.978266,-86.126537,"23 East Main Street, Carmel, IN, 46032"
8595310174,Covington Public Library,622 5th Street,Covington,IN,,40.140331,-87.395769,"622 5th Street, Covington, IN"
4761982864,Winfield Library,10771 Randolph Street,Crown Point,IN,46307,41.422417,-87.236680,"10771 Randolph Street, Crown Point, IN, 46307"
11035152535,Danville Public Library,101 South Indiana Street,Danville,IN,46122,39.759724,-86.522176,"101 South Indiana Street, Danville, IN, 46122"
2625001086,Harold and Wilma Good Library,1700 South Main Street,Goshen,IN,46526,41.563629,-85.826578,"1700 South Main Street, Goshen, IN, 46526"
367792838,Griffith-Calumet Township Branch Library,45th Avenue,Griffith,IN,,41.538972,-87.428082,"45th Avenue, Griffith, IN"
367792840,Hobart Carnegie Library,,Hobart,IN,46342,41.532259,-87.251702,"Hobart, IN, 46342"
3012203205,East 38th Street Library Branch - Indianapolis Marion-County Public Library,5420 East 38th Street,Indianapolis,IN,46218,39.825653,-86.075805,"5420 East 38th Street, Indianapolis, IN, 46218"
367792852,East Washington Branch Indianapolis-Marion County Public Library,2822 East Washington Street,Indianapolis,IN,46201,39.768621,-86.115770,"2822 East Washington Street, Indianapolis, IN, 46201"
367792873,Franklin Road Branch Indianapolis-Marion County Public Library,5550 South Franklin Road,Indianapolis,IN,46239,39.687500,-86.018889,"5550 South Franklin Road, Indianapolis, IN, 46239"
367792864,Indianapolis Public Library - Flanner House Branch,2424 Dr Martin Luther King Street,Indianapolis,IN,46208,39.801435,-86.171570,"2424 Dr Martin Luther King Street, Indianapolis, IN, 46208"
367792860,Infozone Branch Indianapolis-Marion County Public Library,3000 North Meridian Street,Indianapolis,IN,46208,39.810951,-86.157138,"3000 North Meridian Street, Indianapolis, IN, 46208"
367792866,Nora Branch Indianapolis-Marion County Public Library,8625 Guilford Avenue,Indianapolis,IN,46240,39.913243,-86.141612,"8625 Guilford Avenue, Indianapolis, IN, 46240"
367792854,Pike Branch Indianapolis-Marion County Public Library,6525 Zionsville Road,Indianapolis,IN,46268,39.874722,-86.259167,"6525 Zionsville Road, Indianapolis, IN, 46268"
367792855,Spades Park Branch Indianapolis-Marion County Public Library,1801 Nowland Avenue,Indianapolis,IN,46201,39.784936,-86.128948,"1801 Nowland Avenue, Indianapolis, IN, 46201"
367792877,Warren Branch Indianapolis-Marion County Public Library,9701 East 21st Street,Indianapolis,IN,46229,39.796054,-85.995513,"9701 East 21st Street, Indianapolis, IN, 46229"
367792849,Wayne Branch Indianapolis-Marion County Public Library,198 South Girls School Road,Indianapolis,IN,46231,39.761111,-86.289722,"198 South Girls School Road, Indianapolis, IN, 46231"
367792850,West Indianapolis Branch Indianapolis-Marion County Public Library,1216 Kappes Street,Indianapolis,IN,46221,39.750764,-86.194689,"1216 Kappes Street, Indianapolis, IN, 46221"
2467187445,Merrillville Branch Library,1919 West 81st Avenue,Merrillville,IN,46410,41.469884,-87.359377,"1919 West 81st Avenue, Merrillville, IN, 46410"
8532106228,Brown County Library,,Nashville,IN,47448,39.209489,-86.245211,"Nashville, IN, 47448"
11287149312,Plainfield-Guilford Township Public Library,1120 Stafford Road,Plainfield,IN,46168,39.697669,-86.386837,"1120 Stafford Road, Plainfield, IN, 46168"
11406319006,Roanoke Public Library,314 North Main Street,Roanoke,IN,46783,40.963510,-85.372953,"314 North Main Street, Roanoke, IN, 46783"
358671729,Fulton County Public Library,320 West 7th Street,Rochester,IN,46975,41.067553,-86.219380,"320 West 7th Street, Rochester, IN, 46975"
5324138728,Wabash Carnegie Public Library,188 West Hill Street,Wabash,IN,46992,40.798772,-85.824022,"188 West Hill Street, Wabash, IN, 46992"
3056735345,Black Cultural Center Library,1100 3rd Street,West Lafayette,IN,47907,40.427493,-86.919439,"1100 3rd Street, West Lafayette, IN, 47907"
973756793,Worthington Jefferson Township Public Library,26 N Commercial St,Worthington,IN,47471,39.119785,-86.975562,"26 N Commercial St, Worthington, IN, 47471"
6135786185,Altamont Public Library,407 Huston Avenue,Altamont,KS,67330,37.192350,-95.296895,"407 Huston Avenue, Altamont, KS, 67330"
6135786219,Blue Mound Library (Linn Co. Library District #3),316 East Main Stree,Blue Mound,KS,66010,38.090062,-95.008512,"316 East Main Stree, Blue Mound, KS, 66010"
6135786231,Cedar Vale Memorial Library,606 Cedar Street,Cedar Vale,KS,67024,37.105163,-96.498298,"606 Cedar Street, Cedar Vale, KS, 67024"
366764184,Garden Plain Community Library,421 West Avenue B,Garden Plain,KS,67050,37.658332,-97.684952,"421 West Avenue B, Garden Plain, KS, 67050"
6135786204,Garnett Public Library,125 West 4th Avenue,Garnett,KS,66032,38.281283,-95.243201,"125 West 4th Avenue, Garnett, KS, 66032"
6135786220,Grenola Public Library,205 South Main Street,Grenola,KS,67346,37.346753,-96.449614,"205 South Main Street, Grenola, KS, 67346"
8491035803,Haviland Branch Library,112 North Main Street,Haviland,KS,67059,37.615814,-99.106465,"112 North Main Street, Haviland, KS, 67059"
7603898770,Brown County Genelogical Society,116 South 7th Street,Hiawatha,KS,66434,39.852182,-95.537651,"116 South 7th Street, Hiawatha, KS, 66434"
6135786225,Howard City Library,126 South Wabash Avenue,Howard,KS,67349,37.468450,-96.263834,"126 South Wabash Avenue, Howard, KS, 67349"
9838419298,Rimmer Learning Resource Center,1100 North Plum Street,Hutchinson,KS,67501,38.066410,-97.920896,"1100 North Plum Street, Hutchinson, KS, 67501"
8085215545,"Kansas City, Kansas Public Library",625 Minnesota Avenue,Kansas City,KS,66101,39.115080,-94.625142,"625 Minnesota Avenue, Kansas City, KS, 66101"
8085296677,"Kansas City, Kansas Public Library - F.L. Schlagle Library",4051 West Drive,Kansas City,KS,66109,39.161015,-94.789948,"4051 West Drive, Kansas City, KS, 66109"
8085328051,"Kansas City, Kansas Public Library - Turner Community Library",831 South 55th Street,Kansas City,KS,66106,39.082960,-94.704129,"831 South 55th Street, Kansas City, KS, 66106"
8085331436,"Kansas City, Kansas Public Library - West Wyandotte Library",1737 North 82nd Street,Kansas City,KS,66112,39.124755,-94.768975,"1737 North 82nd Street, Kansas City, KS, 66112"
5212044287,Lebanon City Library,404 Main Street,Lebanon,KS,66952,39.809378,-98.555003,"404 Main Street, Lebanon, KS, 66952"
6135786230,Longton Public Library,312 Kansas Avenue,Longton,KS,67352,37.377484,-96.080437,"312 Kansas Avenue, Longton, KS, 67352"
1456218505,Marion City Library,,Marion,KS,,38.346197,-97.019504,"Marion, KS"
366763672,Marion Fire Department,,Marion,KS,,38.348555,-97.017887,"Marion, KS"
9217226237,Little Free Library (#13406),10901 West 91st Street,Overland Park,KS,66214,38.963759,-94.711484,"10901 West 91st Street, Overland Park, KS, 66214"
6135786209,Linn Co. Library District #1 (Parker),234 West Main Street,Parker,KS,66072,38.328584,-94.991476,"234 West Main Street, Parker, KS, 66072"
12103134668,Pomona Community Library,115 East Franklin Street,Pomona,KS,66076,38.608685,-95.452261,"115 East Franklin Street, Pomona, KS, 66076"
366764208,Johnson County Library - Corinth,8100 miss,Prairie Village,KS,66208,38.981997,-94.630785,"8100 miss, Prairie Village, KS, 66208"
6135786237,Prescott City Library,174 West 3rd Street,Prescott,KS,66767,38.065398,-94.698743,"174 West 3rd Street, Prescott, KS, 66767"
6135786232,Sedan Public Library,115 North Chautauqua Street,Sedan,KS,67361,37.127338,-96.187013,"115 North Chautauqua Street, Sedan, KS, 67361"
9217226236,Little Free Library (Charter #35900),13885 West 58th Terrace,Shawnee,KS,66216,39.022917,-94.750183,"13885 West 58th Terrace, Shawnee, KS, 66216"
9217226235,MO's Little Library (Charter #118950),6003 Noreston Street,Shawnee,KS,66218,39.020812,-94.837792,"6003 Noreston Street, Shawnee, KS, 66218"
366764198,Spring Hill Library,109 South Webster Street,Spring Hill,KS,66083,38.742944,-94.825803,"109 South Webster Street, Spring Hill, KS, 66083"
366764241,Kansas State Archives and Library,6425 Southwest 6th Avenue,Topeka,KS,66606,39.056223,-95.775855,"6425 Southwest 6th Avenue, Topeka, KS, 66606"
366764219,Stauffer Health Sciences Library,,Topeka,KS,66606,39.052638,-95.695611,"Topeka, KS, 66606"
366764183,Delaware Township Library,421 Mary Street,Valley Falls,KS,66088,39.344855,-95.458228,"421 Mary Street, Valley Falls, KS, 66088"
1660335091,Wichita Public Library (Walters Branch),4195 East Harry Street,Wichita,KS,67218-3725,37.664276,-97.287768,"4195 East Harry Street, Wichita, KS, 67218-3725"
13125724236,Martin County Public Library System,180 East Main Street,Inez,KY,41224-8928,37.868654,-82.533339,"180 East Main Street, Inez, KY, 41224-8928"
